"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.2093023255813953","0.05962371007563504","0.45263157894736844","0.3333333333333333","16","3","false","Eubacterium_.eligens._Eubacterium","7.666666666666667","0","16","6","0.9193798449612403","false","0","Eubacterium_.eligens._Eubacterium","276","0.2777777777777778"
"2.744186046511628","0.0","0.364406779661017","1.0","6","4","false","Bacteroides.massiliensis.","8.0","0","6","3","0.8837209302325582","false","0","Bacteroides.massiliensis.","0","0.5"
"2.372093023255814","0.0031626216378024077","0.42156862745098034","0.6666666666666666","10","4","false","Prevotella.species.incertae","11.5","0","10","4","0.9085271317829456","false","0","Prevotella.species.incertae","34","0.46"
"3.186046511627907","0.0","0.31386861313868614","0.0","2","4","false","Bacteroides.sp.","6.0","0","2","1","0.8542635658914729","false","0","Bacteroides.sp.","0","0.0"
"2.13953488372093","0.07760777274896875","0.4673913043478261","0.3333333333333333","36","4","false","Firmicutes.bacterium.CAG","8.428571428571429","0","36","7","0.9240310077519379","false","0","Firmicutes.bacterium.CAG","396","0.28078817733990147"
"2.697674418604651","0.012318218879680673","0.3706896551724138","0.5","8","4","false","Clostridium.species.incertae","5.75","0","8","4","0.8868217054263566","false","0","Clostridium.species.incertae","52","0.4107142857142857"
"2.813953488372093","0.007647720189248427","0.35537190082644626","0.3333333333333333","6","4","false","Butyricicoccus.species.incertae","5.0","0","6","3","0.8790697674418605","false","0","Butyricicoccus.species.incertae","40","0.4666666666666667"
"2.9767441860465116","0.007891683805305067","0.3359375","0.0","8","4","false","Coprococcus.eutactus._Coprococcus","4.0","0","8","3","0.8682170542635659","false","0","Coprococcus.eutactus._Coprococcus","38","0.375"
"2.5348837209302326","0.024745901323974414","0.39449541284403666","0.4","14","4","false","Eggerthella.species.incertae","6.6","0","14","5","0.8976744186046512","false","0","Eggerthella.species.incertae","142","0.36666666666666664"
"3.0","0.0","0.3333333333333333","1.0","12","4","false","Clostridium.sp.","5.666666666666667","0","12","3","0.8666666666666667","false","0","Clostridium.sp.","0","0.5666666666666667"
"2.697674418604651","0.031028255612973225","0.3706896551724138","0.26666666666666666","16","4","false","Oscillibacter.species.incertae","4.5","0","16","6","0.8868217054263566","false","0","Oscillibacter.species.incertae","136","0.32051282051282054"
"2.3255813953488373","0.04433127472994583","0.43","0.4","16","4","false","Roseburia.species.incertae","6.833333333333333","0","16","6","0.9116279069767441","false","0","Roseburia.species.incertae","222","0.2847222222222222"
"3.116279069767442","0.0026977974652393254","0.3208955223880597","0.0","4","5","false","Collinsella.aerofaciens._Collinsella","4.5","0","4","2","0.8589147286821706","false","0","Collinsella.aerofaciens._Collinsella","14","0.5"
"2.4651162790697674","0.030170306499210157","0.4056603773584906","0.3333333333333333","8","4","false","Eubacterium_.rectale._Eubacterium","10.0","0","8","3","0.9023255813953488","false","0","Eubacterium_.rectale._Eubacterium","164","0.4603174603174603"
"2.627906976744186","0.010673720889667735","0.38053097345132747","0.5","16","4","false","Eubacterium.sp.","6.25","0","16","4","0.8914728682170543","false","0","Eubacterium.sp.","62","0.375"
"2.4186046511627906","0.018792198580160277","0.4134615384615385","0.3333333333333333","10","3","false","Dialister.invisus._Dialister","8.25","0","10","4","0.9054263565891473","false","0","Dialister.invisus._Dialister","132","0.4"
"3.0","0.0015856236786469344","0.3333333333333333","0.0","4","4","false","Prevotella.copri._Prevotella","6.0","0","4","2","0.8666666666666667","false","0","Prevotella.copri._Prevotella","10","0.5555555555555556"
"2.2325581395348837","0.09741087052988558","0.4479166666666667","0.17857142857142858","18","4","false","Faecalibacterium.species.incertae","6.25","0","18","8","0.9178294573643411","false","0","Faecalibacterium.species.incertae","570","0.24"
"3.2093023255813953","0.0","0.3115942028985507","0.0","2","5","false","Lachnospiraceae.species.incertae","8.0","0","2","1","0.8527131782945736","false","0","Lachnospiraceae.species.incertae","0","0.0"
"3.116279069767442","0.0","0.3208955223880597","0.0","4","5","false","Veillonella.species.incertae","7.0","0","4","1","0.8589147286821706","false","0","Veillonella.species.incertae","0","0.0"
"2.9767441860465116","0.0","0.3359375","0.0","4","5","false","Holdemanella.biformis.","10.0","0","4","1","0.8682170542635659","false","0","Holdemanella.biformis.","0","0.0"
